,X,Latitude,Longitude,Crop.productivity,Forest.productivity,Grassland.productivity,Financial.capital,Human.capital,Social.capital,Manufactured.capital,Urban.capital,FR,BT,Region
11938,11938,61,118,0.3813522,0,0,0.5495718,0.6154358,0.4698973,0.2787193,0.04285109,IA,0,IT
11939,11939,61,119,0.4139699,0,0,0.5495718,0.6154358,0.4698973,0.2787193,0.006471726,IA,0,IT
11940,11940,62,116,0.1649062,0,0.4441832,0.5479969,0.6136722,0.4685507,0.2779206,0.02335044,IP,0,IT
11941,11941,62,117,0.3191129,0,0.4463671,0.5479969,0.6136722,0.4685507,0.2779206,0.05408772,IP,0,IT
11942,11942,62,118,0.3203455,0,0.4491478,0.5479969,0.6136722,0.4685507,0.2779206,0.06950213,IP,0,IT
11943,11943,62,119,0.3177145,0.2146477,0.4469357,0.5479969,0.6136722,0.4685507,0.2779206,0.04402808,IP,0,IT
11944,11944,62,120,0.3287033,0,0.4631637,0.5479969,0.6136722,0.4685507,0.2779206,0.05607402,Int_Fa,0,IT
11945,11945,62,122,0.6775079,0,0,0.5479969,0.6136722,0.4685507,0.2779206,0.1197362,IA,0,IT
11946,11946,62,124,0.6791141,0,0,0.5479969,0.6136722,0.4685507,0.2779206,0.06600551,IA,0,IT
11947,11947,62,125,0.6854748,0,0.3273555,0.5479969,0.6136722,0.4685507,0.2779206,0.02226118,IA,0,IT
11948,11948,62,126,0.6822025,0,0,0.5479969,0.6136722,0.4685507,0.2779206,0.05773995,IA,0,IT
11949,11949,62,127,0.6679402,0,0,0.5479969,0.6136722,0.4685507,0.2779206,0.03357484,IA,0,IT
11950,11950,62,128,0.6689818,0,0.3273555,0.5479969,0.6136722,0.4685507,0.2779206,0.08735135,IA,0,IT
11951,11951,62,129,0.6680578,0,0,0.5479969,0.6136722,0.4685507,0.2779206,0.04758877,IA,0,IT
11952,11952,62,130,0.664841,0,0.3273555,0.5479969,0.6136722,0.4685507,0.2779206,0.03755659,IA,0,IT
11953,11953,63,115,0.6096366,0,0.3175051,0.5464173,0.6119032,0.4672001,0.2771195,0.02901493,IA,0,IT
11954,11954,63,116,0.1685691,0,0.4440469,0.5464173,0.6119032,0.4672001,0.2771195,0.05379491,IP,0,IT
11955,11955,63,117,0.1686384,0,0.452501,0.5464173,0.6119032,0.4672001,0.2771195,0.08553883,IP,0,IT
11956,11956,63,118,0.1697099,0,0.4434543,0.5464173,0.6119032,0.4672001,0.2771195,0.08670709,IP,0,IT
11957,11957,63,119,0.17063,0,0.4417986,0.5464173,0.6119032,0.4672001,0.2771195,0.05620445,IP,0,IT
11958,11958,63,120,0.3232038,0,0.4493883,0.5464173,0.6119032,0.4672001,0.2771195,0.08518287,IP,0,IT
11959,11959,63,121,0.3226133,0,0.4584623,0.5464173,0.6119032,0.4672001,0.2771195,0.06634462,IP,0,IT
11960,11960,63,122,0.3237613,0,0.4609199,0.5464173,0.6119032,0.4672001,0.2771195,0.04738771,IP,0,IT
11961,11961,63,123,0.3220409,0,0.4559741,0.5464173,0.6119032,0.4672001,0.2771195,0.0406063,IP,0,IT
11962,11962,63,124,0.3223297,0,0.4568596,0.5464173,0.6119032,0.4672001,0.2771195,0.05503619,IP,0,IT
11963,11963,63,125,0.6840632,0,0,0.5464173,0.6119032,0.4672001,0.2771195,0.05295522,IA,0,IT
11964,11964,63,126,0.6574331,0,0,0.5464173,0.6119032,0.4672001,0.2771195,0.05359411,IA,0,IT
11965,11965,63,127,0.6385082,0,0,0.5464173,0.6119032,0.4672001,0.2771195,0.05464372,IA,0,IT
11966,11966,63,128,0.6379152,0,0.3371548,0.5464173,0.6119032,0.4672001,0.2771195,0.07905862,IA,0,IT
11967,11967,64,117,0.1689384,0,0.4490142,0.544833,0.610129,0.4658454,0.276316,0.1285004,IP,0,IT
11968,11968,64,118,0.1700637,0,0.4423724,0.544833,0.610129,0.4658454,0.276316,0.3302425,Multifun,0,IT
11969,11969,64,119,0.1701345,0,0.4428864,0.544833,0.610129,0.4658454,0.276316,0.401573,P-Ur,0,IT
11970,11970,64,120,0.3228755,0,0.4561023,0.544833,0.610129,0.4658454,0.276316,0.1019449,Int_Fa,0,IT
11971,11971,64,121,0.3224247,0,0.4533147,0.544833,0.610129,0.4658454,0.276316,0.08548192,IP,0,IT
11972,11972,64,122,0.3219918,0,0.4525206,0.544833,0.610129,0.4658454,0.276316,0.07700926,IP,0,IT
11973,11973,64,123,0.3220103,0,0.4574742,0.544833,0.610129,0.4658454,0.276316,0.0547856,IP,0,IT
11974,11974,64,124,0.3227597,0,0.450358,0.544833,0.610129,0.4658454,0.276316,0.08131385,IP,0,IT
11975,11975,64,125,0.6675402,0,0,0.544833,0.610129,0.4658454,0.276316,0.1275904,IA,0,IT
11976,11976,64,126,0.6700039,0,0,0.544833,0.610129,0.4658454,0.276316,0.1206921,IA,0,IT
11977,11977,64,127,0.5233626,0,0.2773596,0.4495088,0.5033806,0.384341,0.2279717,0.060217,IA,0,IT
11978,11978,65,116,0.06195397,0,0.5263872,0.5432437,0.6083492,0.4644866,0.27551,0.2640277,Multifun,0,IT
11979,11979,65,117,0.06402286,0,0.5261052,0.5432437,0.6083492,0.4644866,0.27551,0.3764098,P-Ur,0,IT
11980,11980,65,118,0.06446734,0,0.5284461,0.5432437,0.6083492,0.4644866,0.27551,0.4960239,P-Ur,0,IT
11981,11981,65,119,0.1691822,0,0.4513277,0.5432437,0.6083492,0.4644866,0.27551,0.6013283,P-Ur,0,IT
11982,11982,65,120,0.3246955,0,0.4549322,0.5432437,0.6083492,0.4644866,0.27551,0.2224322,Int_Fa,0,IT
11983,11983,65,121,0.3205122,0,0.4532947,0.5432437,0.6083492,0.4644866,0.27551,0.2145559,Int_Fa,0,IT
11984,11984,65,122,0.1691845,0,0.4513403,0.5432437,0.6083492,0.4644866,0.27551,0.1126906,IP,0,IT
11985,11985,65,123,0.3195451,0,0.4520868,0.5410458,0.605888,0.4626073,0.2743953,0.1542584,IP,0,IT
11986,11986,65,124,0.1748986,0,0.4436703,0.5344564,0.5985088,0.4569732,0.2710534,0.1545936,IP,0,IT
11987,11987,65,125,0.4477594,0,0.4932721,0.5432437,0.6083492,0.4644866,0.27551,0.2458886,Multifun,0,IT
11988,11988,65,126,0.446232,0,0.3142092,0.5432437,0.6083492,0.4644866,0.27551,0.1095873,IA,0,IT
11989,11989,65,127,0,0,0.1403448,0.2312421,0.2589555,0.1977176,0.1172761,0.06588727,Multifun,0,IT
11990,11990,66,116,0.06009126,0,0.492587,0.502169,0.5623519,0.4293667,0.2546787,0.2897957,Multifun,0,IT
11991,11991,66,117,0.06538988,0,0.5297772,0.5416498,0.6065644,0.4631238,0.2747017,0.2875725,Multifun,0,IT
11992,11992,66,118,0.06500013,0,0.5263861,0.5373299,0.6017268,0.4594302,0.2725108,0.3402346,Multifun,0,IT
11993,11993,66,119,0.06196362,0,0.5070639,0.5254438,0.5884162,0.4492673,0.2664827,0.292116,Multifun,0,IT
11994,11994,66,120,0.06187335,0,0.5028013,0.5247997,0.5876948,0.4487165,0.266156,0.1713835,IP,0,IT
11995,11995,66,121,0.05142741,0,0.5209512,0.5416498,0.6065644,0.4631238,0.2747017,0.1820886,IP,0,IT
11996,11996,66,122,0.0506927,0,0.5128858,0.5416498,0.6065644,0.4631238,0.2747017,0.1920498,IP,0,IT
11997,11997,66,123,0.4281245,0,0,0.5348879,0.5989921,0.4573422,0.2712723,0.0794186,IA,0,IT
11998,11998,66,124,0.3429862,0,0.2542201,0.4196085,0.4698968,0.3587754,0.2128075,0.04782884,Mix_Fa,0,IT
11999,11999,66,125,0.4159381,0,0,0.5416498,0.6065644,0.4631238,0.2747017,0.02835464,IA,0,IT
12000,12000,66,126,0.1170485,0.1184374,0.2562622,0.5350538,0.5991779,0.4574841,0.2713564,0.02185158,Int_AF,0,IT
12001,12001,66,127,0.1133547,0.1100776,0.2476979,0.5171722,0.5791532,0.4421948,0.2622876,0.007161372,Int_AF,0,IT
12002,12002,66,128,0.2653184,0,0.2115813,0.368304,0.4124437,0.3149089,0.186788,0.01318979,Multifun,0,IT
12003,12003,67,116,0.04683073,0,0.4824838,0.5060267,0.566672,0.4326652,0.2566351,0.1681858,Multifun,0,IT
12004,12004,67,118,0.04488461,0,0.4746696,0.4872468,0.5456414,0.4166079,0.2471108,0.06113799,Multifun,0,IT
12005,12005,67,119,0.04052142,0,0.4123096,0.4368212,0.4891724,0.3734927,0.221537,0.06241364,Multifun,0,IT
12006,12006,67,120,0,0.432342,0,0.5242383,0.5870661,0.4482365,0.2658712,0.06841528,MF,0,IT
12007,12007,67,121,0,0.4173285,0.2796698,0.5400513,0.6047743,0.461757,0.2738909,0.01193442,MF,0,IT
12008,12008,67,122,0,0.3605246,0.2796698,0.5400513,0.6047743,0.461757,0.2738909,0.02012524,MF,0,IT
12009,12009,67,123,0,0.1069243,0,0.5400513,0.6047743,0.461757,0.2738909,0.04367836,MF,0,IT
12010,12010,67,124,0,0.0913687,0,0.5400513,0.6047743,0.461757,0.2738909,0.03481099,MF,0,IT
12011,12011,67,125,0.1158503,0.1160763,0.2586558,0.5400513,0.6047743,0.461757,0.2738909,0.05242847,Int_AF,0,IT
12012,12012,67,126,0,0.1179066,0,0.5400513,0.6047743,0.461757,0.2738909,0.001578627,Ext_AF,0,IT
12013,12013,68,116,0.03259542,0,0.3719306,0.3719669,0.4165456,0.3180407,0.1886457,0.03844067,Multifun,0,IT
12014,12014,68,118,0,0.2594265,0.4523598,0.7592317,0.7120155,0.7351183,0.6699839,0.01887753,Multifun,0,IT
12015,12015,68,119,0.03516704,0,0.3685258,0.4154542,0.4652448,0.3552235,0.2107006,0.02972199,Mix_P,0,IT
12016,12016,68,120,0,0.3798537,0.3486422,0.5118591,0.5732033,0.437652,0.259593,0.03408813,MF,0,IT
12017,12017,68,121,0,0.3949426,0.3667527,0.538448,0.6029788,0.4603862,0.2730778,0.02556979,MF,0,IT
12018,12018,68,122,0,0.150878,0,0.538448,0.6029788,0.4603862,0.2730778,0.01412949,MF,0,IT
12019,12019,68,123,0,0.1624617,0,0.538448,0.6029788,0.4603862,0.2730778,0.01766411,Multifun,0,IT
12020,12020,68,124,0,0.1469935,0,0.538448,0.6029788,0.4603862,0.2730778,0.007393025,Multifun,0,IT
12021,12021,68,125,0,0.1435864,0,0.538448,0.6029788,0.4603862,0.2730778,0.006556588,MF,0,IT
12022,12022,68,126,0,0.1285972,0,0.538448,0.6029788,0.4603862,0.2730778,0.01540663,Multifun,0,IT
12023,12023,69,119,0,0,0.2473766,0.53684,0.6011781,0.4590113,0.2722623,0.002026562,Min_man,0,IT
12024,12024,69,120,0,0.4377752,0.4558667,0.5354245,0.599593,0.457801,0.2715444,0.0330192,MF,0,IT
12025,12025,69,121,0,0,0.2254109,0.53684,0.6011781,0.4590113,0.2722623,0.005936212,Multifun,0,IT
12026,12026,69,122,0,0,0,0.53684,0.6011781,0.4590113,0.2722623,0.009343705,Min_man,0,IT
12027,12027,69,123,0,0.1230817,0,0.53684,0.6011781,0.4590113,0.2722623,0.01793418,Multifun,0,IT
12028,12028,69,124,0,0.1176957,0,0.7627652,0.7259727,0.7385396,0.673102,0.01643667,Multifun,0,IT
12029,12029,69,125,0.1140726,0.1290995,0.2501972,0.53684,0.6011781,0.4590113,0.2722623,0.01398866,Int_AF,0,IT
12030,12030,69,126,0,0.1331287,0,0.53684,0.6011781,0.4590113,0.2722623,0.00831249,Multifun,0,IT
12031,12031,70,120,0,0,0.2294369,0.5352275,0.5993723,0.4576325,0.2714445,0.004380675,Multifun,0,IT
12032,12032,70,125,0,0,0,0.5352275,0.5993723,0.4576325,0.2714445,0.003942607,Min_man,0,IT
12033,12033,70,126,0,0,0,0.5352275,0.5993723,0.4576325,0.2714445,0.0278307,Min_man,0,IT
12034,12034,70,127,0,0,0,0.5352275,0.5993723,0.4576325,0.2714445,0.000143042,UL,0,IT
12035,12035,71,125,0,0,0,0.7581761,0.721605,0.7340963,0.6690524,0,UL,0,IT
12036,12036,70,131,0.245005,0.1164131,0.2658956,0.5373625,0.5689527,0.4576325,0.2665682,0.06876766,Int_AF,0,IT
12037,12037,70,132,0.2366952,0.1135378,0.2658956,0.5373625,0.5689527,0.4576325,0.2665682,0.0219302,Int_AF,0,IT
12038,12038,70,133,0,0.115488,0.267721,0.5373625,0.5689527,0.4576325,0.2665682,0.00994145,Ext_AF,0,IT
12039,12039,71,127,0,0.1112739,0.2541346,0.5357388,0.5672335,0.4562497,0.2657628,0.01074925,Multifun,0,IT
12040,12040,71,128,0,0.1062184,0.2598841,0.5357388,0.5672335,0.4562497,0.2657628,0.01048185,Multifun,0,IT
12041,12041,71,129,0,0.1415786,0.2583725,0.5357388,0.5672335,0.4562497,0.2657628,0.007870302,Multifun,0,IT
12042,12042,71,130,0.2390623,0.1126846,0.2776631,0.5357388,0.5672335,0.4562497,0.2657628,0.03352232,Int_AF,0,IT
12043,12043,71,131,0.2411707,0.1113481,0.2511855,0.5357388,0.5672335,0.4562497,0.2657628,0.01924347,Int_AF,0,IT
12044,12044,71,132,0.2353594,0.1109487,0,0.5357388,0.5672335,0.4562497,0.2657628,0.01942173,Int_AF,0,IT
12045,12045,71,133,0.2364497,0.1107636,0.2731541,0.5357388,0.5672335,0.4562497,0.2657628,0.0228622,Int_AF,0,IT
12046,12046,71,134,0,0,0,0.5357388,0.5672335,0.4562497,0.2657628,0.01040163,Min_man,0,IT
12047,12047,71,135,0,0,0,0.5357388,0.5672335,0.4562497,0.2657628,0.009902497,Min_man,0,IT
12048,12048,72,127,0,0,0,0.5341103,0.5655093,0.4548629,0.2649549,0.009081539,UMF,0,IT
12049,12049,72,128,0,0,0,0.5341103,0.5655093,0.4548629,0.2649549,0,UL,0,IT
12050,12050,72,129,0,0,0,0.5341103,0.5655093,0.4548629,0.2649549,0,UL,0,IT
12051,12051,72,130,0,0,0.2057958,0.5341103,0.5655093,0.4548629,0.2649549,0.01749662,Min_man,0,IT
12052,12052,72,131,0.2380865,0.1120438,0.2642863,0.5341103,0.5655093,0.4548629,0.2649549,0.009250374,Int_AF,0,IT
12053,12053,72,132,0,0,0,0.5341103,0.5655093,0.4548629,0.2649549,0,Min_man,0,IT
12054,12054,72,133,0.2365286,0.111801,0.2642863,0.5341103,0.5655093,0.4548629,0.2649549,0.03805893,Int_AF,0,IT
12055,12055,72,134,0.2359435,0.1127213,0.2768191,0.5341103,0.5655093,0.4548629,0.2649549,0.006504586,Int_AF,0,IT
12056,12056,72,135,0.2340835,0.1106275,0.2768191,0.5341103,0.5655093,0.4548629,0.2649549,0.03351817,Int_AF,0,IT
12057,12057,72,136,0,0.1179979,0.2509406,0.5341103,0.5655093,0.4548629,0.2649549,0.01282256,Ext_AF,0,IT
12058,12058,72,137,0,0.1793969,0.2661007,0.5341103,0.5655093,0.4548629,0.2649549,0.01074323,Ext_AF,0,IT
12059,12059,73,131,0,0,0.2051666,0.5324773,0.5637803,0.4534721,0.2641449,0,Min_man,0,IT
12060,12060,73,132,0,0.1134368,0.2838149,0.5324773,0.5637803,0.4534721,0.2641449,0.02221807,MF,0,IT
12061,12061,73,133,0,0,0,0.5324773,0.5637803,0.4534721,0.2641449,0.001692046,Min_man,0,IT
12062,12062,73,134,0,0,0,0.5324773,0.5637803,0.4534721,0.2641449,0.001133936,Min_man,0,IT
12063,12063,73,135,0,0.1409784,0.2652872,0.5324773,0.5637803,0.4534721,0.2641449,0.01283651,MF,0,IT
12064,12064,73,136,0,0,0,0.5324773,0.5637803,0.4534721,0.2641449,0,Min_man,0,IT
12065,12065,66,129,0.11747,0.1206349,0.2733083,0.5108821,0.5946584,0.4524978,0.2635773,0.01427635,Int_AF,0,IT
12066,12066,66,130,0.1187197,0.1226579,0.280714,0.5228791,0.6086227,0.4631238,0.2697669,0.00901124,Ext_AF,0,IT
12067,12067,67,127,0.1176499,0.1260864,0.3017651,0.521336,0.6068265,0.461757,0.2689707,0.01183519,Int_AF,0,IT
12068,12068,67,128,0.1179071,0.1201806,0.2672443,0.5193001,0.6044567,0.4599537,0.2679204,0.007017676,Int_AF,0,IT
12069,12069,67,129,0.4036606,0,0.4072816,0.4940483,0.575064,0.4375878,0.2548923,0.05178721,Int_Fa,0,IT
12070,12070,67,130,0.1193996,0.1223235,0.268292,0.521336,0.6068265,0.461757,0.2689707,0.05620815,Int_AF,0,IT
12071,12071,67,131,0.1183694,0.1202102,0.268292,0.521336,0.6068265,0.461757,0.2689707,0.01205169,Int_AF,0,IT
12072,12072,68,127,0,0,0,0.5197883,0.6050249,0.4603862,0.2681722,0,UL,0,IT
12073,12073,68,128,0.115867,0.1265916,0.2701957,0.5197883,0.6050249,0.4603862,0.2681722,0.02497619,Int_AF,0,IT
12074,12074,68,129,0.1180179,0.1208178,0.2674955,0.5197883,0.6050249,0.4603862,0.2681722,0.0181318,Multifun,0,IT
12075,12075,68,130,0.1191525,0.1228786,0.2674955,0.5197883,0.6050249,0.4603862,0.2681722,0.1200332,Int_AF,0,IT
12076,12076,68,131,0.116119,0.1307243,0.227071,0.5197883,0.6050249,0.4603862,0.2681722,0.07769871,Int_AF,0,IT
12077,12077,68,132,0.114765,0.1268845,0.2874646,0.5197883,0.6050249,0.4603862,0.2681722,0.03059741,Int_AF,0,IT
12078,12078,68,133,0.1156562,0.1255787,0.2921559,0.5197883,0.6050249,0.4603862,0.2681722,0.02073105,Multifun,0,IT
12079,12079,69,127,0,0,0,0.53684,0.6011781,0.4590113,0.2722623,0.006438369,Min_man,0,IT
12080,12080,69,128,0,0.1485827,0,0.518236,0.6032181,0.4590113,0.2673714,0.01279603,Multifun,0,IT
12081,12081,69,129,0,0.100144,0.2521844,0.518236,0.6032181,0.4590113,0.2673714,0.006483204,Multifun,0,IT
12082,12082,69,130,0.1185379,0.1219189,0.2666967,0.518236,0.6032181,0.4590113,0.2673714,0.04430638,Int_AF,0,IT
12083,12083,69,131,0.2436551,0.1239342,0.2666966,0.5389815,0.5706668,0.4590113,0.2673714,0.03013838,Int_AF,0,IT
12084,12084,69,132,0.1136079,0.1297971,0.2803107,0.518236,0.6032181,0.4590113,0.2673714,0.01547719,Int_AF,0,IT
12085,12085,69,133,0,0.1393421,0.2593695,0.518236,0.6032181,0.4590113,0.2673714,0.0149033,Multifun,0,IT
12086,12086,69,134,0,0.1457461,0.2585078,0.518236,0.6032181,0.4590113,0.2673714,0.008635306,Multifun,0,IT
12087,12087,70,128,0,0,0,0.5166793,0.6014062,0.4576325,0.2665682,0.002279739,Min_man,0,IT
12088,12088,70,129,0,0.1166772,0.2514017,0.5166793,0.6014062,0.4576325,0.2665682,0.009208358,Multifun,0,IT
12089,12089,70,130,0.1177263,0.1139873,0.2990697,0.5166793,0.6014062,0.4576325,0.2665682,0.03488448,Int_AF,0,IT
12090,12090,70,134,0,0,0,0.5166793,0.6014062,0.4576325,0.2665682,0.01105897,Min_man,0,IT
12091,12091,61,133,0.6613661,0,0.3662257,0.5308006,0.5952784,0.4698973,0.2737124,0.1124244,IA,0,IT
12092,12092,61,137,0.8197195,0,0.3426861,0.5539445,0.6134762,0.4672292,0.2721583,0.03552474,IA,0,IT
12093,12093,61,138,0.797856,0,0,0.5137268,0.5761306,0.4547825,0.2649081,0.01991011,Multifun,0,IT
12094,12094,62,131,0.6758859,0,0,0.5292795,0.5935725,0.4685507,0.272928,0.03540553,IA,0,IT
12095,12095,62,132,0.677314,0,0.3273555,0.5292795,0.5935725,0.4685507,0.272928,0.05072841,IA,0,IT
12096,12096,62,133,0.6769284,0,0,0.5292795,0.5935725,0.4685507,0.272928,0.03687009,IA,0,IT
12097,12097,62,134,0.6768668,0,0,0.5292795,0.5935725,0.4685507,0.272928,0.09490294,IA,0,IT
12098,12098,62,135,0.6602951,0,0,0.5292795,0.5935725,0.4685507,0.272928,0.04122713,IA,0,IT
12099,12099,62,136,0.6383969,0,0.3651762,0.5292795,0.5935725,0.4685507,0.272928,0.04598692,IA,0,IT
12100,12100,62,137,0.6305068,0,0.4867857,0.5292795,0.5935725,0.4685507,0.272928,0.051241,Int_Fa,0,IT
12101,12101,63,129,0.3638539,0,0,0.5277538,0.5918616,0.4672001,0.2721413,0.0375031,IA,0,IT
12102,12102,63,130,0.6390167,0,0.3371549,0.5277538,0.5918616,0.4672001,0.2721413,0.06499381,IA,0,IT
12103,12103,63,131,0.6534522,0,0.35735,0.5277538,0.5918616,0.4672001,0.2721413,0.09334247,IA,0,IT
12104,12104,63,132,0.6671842,0,0,0.5277538,0.5918616,0.4672001,0.2721413,0.04617381,IA,0,IT
12105,12105,63,133,0.6620122,0,0.3573501,0.5277538,0.5918616,0.4672001,0.2721413,0.0483278,IA,0,IT
12106,12106,63,134,0.6797925,0,0.35735,0.5277538,0.5918616,0.4672001,0.2721413,0.08333922,IA,0,IT
12107,12107,63,135,0.666149,0,0,0.5277538,0.5918616,0.4672001,0.2721413,0.05468936,IA,0,IT
12108,12108,63,136,0.6370779,0,0,0.5277538,0.5918616,0.4672001,0.2721413,0.04089837,IA,0,IT
12109,12109,63,137,0.5590085,0,0.3367309,0.4768814,0.5348095,0.4221647,0.2459085,0.02920357,Multifun,0,IT
12110,12110,64,128,0.5768657,0,0.3060897,0.479127,0.5373279,0.4241526,0.2470664,0.08387192,IA,0,IT
12111,12111,64,129,0.6303624,0,0.3705004,0.5262236,0.5901454,0.4658454,0.2713522,0.263617,Mix_Fa,0,IT
12112,12112,64,130,0.6613926,0,0.3563139,0.5262236,0.5901454,0.4658454,0.2713522,0.1139122,IA,0,IT
12113,12113,64,131,0.1676783,0,0.5220092,0.5262236,0.5901454,0.4658454,0.2713522,0.1061767,IP,0,IT
12114,12114,64,132,0.1706043,0,0.5350341,0.5262236,0.5901454,0.4658454,0.2713522,0.09011411,Mix_P,0,IT
12115,12115,64,133,0.1669843,0,0.5329565,0.5262236,0.5901454,0.4658454,0.2713522,0.03673001,Mix_P,0,IT
12116,12116,64,134,0.1720314,0,0.5189537,0.5262236,0.5901454,0.4658454,0.2713522,0.1042929,IP,0,IT
12117,12117,64,135,0.6663867,0,0,0.5262236,0.5901454,0.4658454,0.2713522,0.2989456,Multifun,0,IT
12118,12118,64,136,0.6661773,0,0,0.5262236,0.5901454,0.4658454,0.2713522,0.1317221,IA,0,IT
12119,12119,64,137,0.6693047,0,0.4340625,0.5260403,0.5899398,0.4656831,0.2712577,0.1735152,Multifun,0,IT
12120,12120,64,138,0,0,0.1983309,0.2796888,0.3136634,0.2475977,0.1442242,0.04126916,Multifun,0,IT
12121,12121,65,128,0.3279259,0,0.3933854,0.3917161,0.4392989,0.3467711,0.2019921,0.07844081,Mix_Fa,0,IT
12122,12122,65,129,0.4453089,0,0.4251972,0.5246886,0.588424,0.4644866,0.2705607,0.05242987,Int_Fa,0,IT
12123,12123,65,130,0.4376064,0,0.4283885,0.5246886,0.588424,0.4644866,0.2705607,0.02153272,Int_Fa,0,IT
12124,12124,65,131,0.4134185,0,0.4396464,0.5246886,0.588424,0.4644866,0.2705607,0.05958022,IP,0,IT
12125,12125,65,132,0.1696269,0,0.5107682,0.5246886,0.588424,0.4644866,0.2705607,0.1376443,IP,0,IT
12126,12126,65,133,0.1692723,0,0.5110772,0.5246886,0.588424,0.4644866,0.2705607,0.178777,IP,0,IT
12127,12127,65,134,0.1698344,0,0.5129643,0.5246886,0.588424,0.4644866,0.2705607,0.08805459,IP,0,IT
12128,12128,65,135,0.1699561,0,0.5122377,0.5246886,0.588424,0.4644866,0.2705607,0.1062753,IP,0,IT
12129,12129,65,136,0.1697216,0,0.5123636,0.5246886,0.588424,0.4644866,0.2705607,0.1055947,IP,0,IT
12130,12130,65,137,0.171527,0,0.514915,0.5246886,0.588424,0.4644866,0.2705607,0.1963988,IP,0,IT
12131,12131,65,138,0.1713116,0,0.5236308,0.5246886,0.588424,0.4644866,0.2705607,0.05463486,IP,0,IT
12132,12132,65,139,0.1770207,0,0.5161772,0.523563,0.5871616,0.4634901,0.2699803,0.08456982,Multifun,0,IT
12133,12133,65,140,0.133411,0,0.3992986,0.4125564,0.4626707,0.3652202,0.2127386,0.03467522,IP,0,IT
12134,12134,65,141,0.0683805,0,0.1943841,0.2046532,0.229513,0.1811716,0.1055314,0.01669845,IP,0,IT
12135,12135,66,131,0.1187197,0.1174795,0.3026583,0.5231492,0.5866976,0.4631238,0.2697669,0.01763344,Int_AF,0,IT
12136,12136,66,132,0.3983862,0,0.3655019,0.5231492,0.5866976,0.4631238,0.2697669,0.1470569,IA,0,IT
12137,12137,66,133,0.3943147,0,0.3631606,0.5231492,0.5866976,0.4631238,0.2697669,0.07579031,IA,0,IT
12138,12138,66,134,0.1580621,0,0.4908303,0.5231492,0.5866976,0.4631238,0.2697669,0.163279,IP,0,IT
12139,12139,66,135,0.1549664,0,0.4908142,0.5231492,0.5866976,0.4631238,0.2697669,0.09549561,IP,0,IT
12140,12140,66,136,0.1584698,0,0.5001231,0.5231492,0.5866976,0.4631238,0.2697669,0.1119438,IP,0,IT
12141,12141,66,137,0.1686698,0,0.5097552,0.5231492,0.5866976,0.4631238,0.2697669,0.1575067,IP,0,IT
12142,12142,66,138,0.1681764,0,0.5087633,0.5231492,0.5866976,0.4631238,0.2697669,0.07826026,IP,0,IT
12143,12143,66,139,0.1634908,0,0.5018286,0.5231492,0.5866976,0.4631238,0.2697669,0.05915209,IP,0,IT
12144,12144,66,140,0.1648071,0,0.5040512,0.5231492,0.5866976,0.4631238,0.2697669,0.05677262,IP,0,IT
12145,12145,66,141,0.1631794,0,0.5011327,0.5231492,0.5866976,0.4631238,0.2697669,0.07068756,IP,0,IT
12146,12146,67,132,0.1183694,0.1198272,0.268292,0.5216053,0.5849661,0.461757,0.2689707,0.02253378,Int_AF,0,IT
12147,12147,67,133,0.1183694,0.1186579,0.268292,0.5216053,0.5849661,0.461757,0.2689707,0.0252851,Int_AF,0,IT
12148,12148,67,134,0.4539655,0,0.3567141,0.5216053,0.5849661,0.461757,0.2689707,0.01136612,Multifun,0,IT
12149,12149,67,135,0.4308685,0,0.4453668,0.5216053,0.5849661,0.461757,0.2689707,0.0416938,Multifun,0,IT
12150,12150,67,136,0.4417614,0,0.4530594,0.5216053,0.5849661,0.461757,0.2689707,0.06158451,Multifun,0,IT
12151,12151,67,137,0.1642686,0,0.494885,0.5216053,0.5849661,0.461757,0.2689707,0.1155736,IP,0,IT
12152,12152,67,138,0.1560663,0,0.4906722,0.5216053,0.5849661,0.461757,0.2689707,0.09694576,IP,0,IT
12153,12153,68,134,0.1172728,0.1260513,0.2674955,0.5200567,0.5832295,0.4603862,0.2681722,0.01510983,Int_AF,0,IT
12154,12154,68,135,0.4182541,0,0.4446614,0.5200567,0.5832295,0.4603862,0.2681722,0.03098415,Multifun,0,IT
12155,12155,68,136,0.4187176,0,0.4484891,0.5200567,0.5832295,0.4603862,0.2681722,0.04529352,Int_Fa,0,IT
12156,12156,68,137,0.4211178,0,0.4325413,0.5200567,0.5832295,0.4603862,0.2681722,0.04868424,Int_Fa,0,IT
12157,12157,68,138,0,0.2571109,0.4477518,0.5200567,0.5832295,0.4603862,0.2681722,0.01828469,Int_AF,0,IT
12158,12158,69,135,0,0.09629759,0.2650043,0.5185036,0.5814877,0.4590113,0.2673714,0.005227812,Multifun,0,IT
12159,12159,69,136,0,0.0806596,0.2650043,0.5185036,0.5814877,0.4590113,0.2673714,0.009747224,Ext_AF,0,IT
12160,12160,69,137,0,0.1104393,0.2730641,0.5185036,0.5814877,0.4590113,0.2673714,0.0262646,Ext_AF,0,IT
